Date,Open,High,Low,Close,Adj Close,Volume
6/29/2018,2727.13,2743.26,2718.03,2718.37,2718.37,3586800000
6/28/2018,2698.69,2724.34,2691.99,2716.31,2716.31,3461100000
6/27/2018,2728.45,2746.09,2699.38,2699.63,2699.63,3803990000
6/26/2018,2722.12,2732.91,2715.6,2723.06,2723.06,3568900000
6/25/2018,2742.94,2742.94,2698.67,2717.07,2717.07,3663280000
6/22/2018,2760.79,2764.17,2752.68,2754.88,2754.88,5468110000
6/21/2018,2769.28,2769.28,2744.39,2749.76,2749.76,3336580000
6/20/2018,2769.73,2774.86,2763.91,2767.32,2767.32,3332140000
6/19/2018,2752.01,2765.05,2743.19,2762.59,2762.59,3671160000
6/18/2018,2765.79,2774.99,2757.12,2773.75,2773.75,3316120000
6/15/2018,2777.78,2782.81,2761.73,2779.66,2779.66,5451990000
6/14/2018,2783.21,2789.06,2776.52,2782.49,2782.49,3540930000
6/13/2018,2787.94,2791.47,2774.65,2775.63,2775.63,3820770000
6/12/2018,2785.6,2789.8,2778.78,2786.85,2786.85,3435700000
6/11/2018,2780.18,2790.21,2780.17,2782,2782,3262130000
6/8/2018,2765.84,2779.39,2763.59,2779.03,2779.03,3138850000
6/7/2018,2774.84,2779.9,2760.16,2770.37,2770.37,3742080000
6/6/2018,2753.25,2772.39,2748.46,2772.35,2772.35,3662780000
6/5/2018,2748.46,2752.61,2739.51,2748.8,2748.8,3523550000
6/4/2018,2741.67,2749.16,2740.54,2746.87,2746.87,3410090000
6/1/2018,2718.7,2736.93,2718.7,2734.62,2734.62,3694310000
5/31/2018,2720.98,2722.5,2700.68,2705.27,2705.27,4241100000
5/30/2018,2702.43,2729.34,2702.43,2724.01,2724.01,3566490000
5/29/2018,2705.11,2710.67,2676.81,2689.86,2689.86,3743310000
5/25/2018,2723.6,2727.36,2714.99,2721.33,2721.33,3015260000
5/24/2018,2730.94,2731.97,2707.38,2727.76,2727.76,3285750000
5/23/2018,2713.98,2733.33,2709.54,2733.29,2733.29,3333160000
5/22/2018,2738.34,2742.24,2721.88,2724.44,2724.44,3384140000
5/21/2018,2735.39,2739.19,2725.7,2733.01,2733.01,3053480000
5/18/2018,2717.35,2719.5,2709.18,2712.97,2712.97,3383270000
5/17/2018,2719.71,2731.96,2711.36,2720.13,2720.13,3478150000
5/16/2018,2712.62,2727.76,2712.17,2722.46,2722.46,3248480000
5/15/2018,2718.59,2718.59,2701.91,2711.45,2711.45,3291190000
5/14/2018,2738.47,2742.1,2725.47,2730.13,2730.13,2994360000
5/11/2018,2722.7,2732.86,2717.45,2727.72,2727.72,2874850000
5/10/2018,2705.02,2726.11,2704.54,2723.07,2723.07,3380640000
5/9/2018,2678.12,2701.27,2674.14,2697.79,2697.79,3913650000
5/8/2018,2670.26,2676.34,2655.2,2671.92,2671.92,3745100000
5/7/2018,2680.34,2683.35,2664.7,2672.63,2672.63,3266810000
5/4/2018,2621.45,2670.93,2615.32,2663.42,2663.42,3335260000
5/3/2018,2628.08,2637.14,2594.62,2629.73,2629.73,3867530000
5/2/2018,2654.24,2660.87,2631.7,2635.67,2635.67,4047020000
5/1/2018,2642.96,2655.27,2625.41,2654.8,2654.8,3562820000
4/30/2018,2682.51,2682.87,2648.04,2648.05,2648.05,3749510000
4/27/2018,2675.47,2677.35,2659.01,2669.91,2669.91,3234510000
4/26/2018,2651.65,2676.48,2647.16,2666.94,2666.94,3690920000
4/25/2018,2634.92,2645.3,2612.67,2639.4,2639.4,3563680000
4/24/2018,2680.8,2683.55,2617.32,2634.56,2634.56,3716020000
4/23/2018,2675.4,2682.86,2657.99,2670.29,2670.29,3030390000
4/20/2018,2692.56,2693.94,2660.61,2670.14,2670.14,3428260000
4/19/2018,2701.16,2702.84,2681.9,2693.13,2693.13,3375120000
4/18/2018,2710.11,2717.49,2703.63,2708.64,2708.64,3412030000
4/17/2018,2692.74,2713.34,2692.05,2706.39,2706.39,3286190000
4/16/2018,2670.1,2686.49,2665.16,2677.84,2677.84,3020740000
4/13/2018,2676.9,2680.26,2645.05,2656.3,2656.3,2988540000
4/12/2018,2653.83,2674.72,2653.83,2663.99,2663.99,3045330000
4/11/2018,2643.89,2661.43,2639.25,2642.19,2642.19,3054520000
4/10/2018,2638.41,2665.45,2635.78,2656.87,2656.87,3579130000
4/9/2018,2617.18,2653.55,2610.79,2613.16,2613.16,3076140000
4/6/2018,2645.82,2656.88,2586.27,2604.47,2604.47,3312390000
4/5/2018,2657.36,2672.08,2649.58,2662.84,2662.84,3230430000
4/4/2018,2584.04,2649.86,2573.61,2644.69,2644.69,3369230000
4/3/2018,2592.17,2619.14,2575.49,2614.45,2614.45,3395840000
4/2/2018,2633.45,2638.3,2553.8,2581.88,2581.88,3635780000
3/29/2018,2614.41,2659.07,2609.72,2640.87,2640.87,3572360000
3/28/2018,2611.3,2632.65,2593.06,2605,2605,3875720000
3/27/2018,2667.57,2674.78,2596.12,2612.62,2612.62,3761320000
3/26/2018,2619.35,2661.36,2601.81,2658.55,2658.55,3538080000
3/23/2018,2646.71,2657.67,2585.89,2588.26,2588.26,3829380000
3/22/2018,2691.36,2695.68,2641.59,2643.69,2643.69,3765460000
3/21/2018,2714.99,2739.14,2709.79,2711.93,2711.93,3434780000
3/20/2018,2715.05,2724.22,2710.05,2716.94,2716.94,3272590000
3/19/2018,2741.38,2741.38,2694.59,2712.92,2712.92,3327460000
3/16/2018,2750.57,2761.85,2749.97,2752.01,2752.01,5429140000
3/15/2018,2754.27,2763.03,2741.47,2747.33,2747.33,3543710000
3/14/2018,2774.06,2777.11,2744.38,2749.48,2749.48,3394630000
3/13/2018,2792.31,2801.9,2758.68,2765.31,2765.31,3324290000
3/12/2018,2790.54,2796.98,2779.26,2783.02,2783.02,3216960000
3/9/2018,2752.91,2786.57,2751.54,2786.57,2786.57,3376870000
3/8/2018,2732.75,2740.45,2722.65,2738.97,2738.97,3206040000
3/7/2018,2710.18,2730.6,2701.74,2726.8,2726.8,3406690000
3/6/2018,2730.18,2732.08,2711.26,2728.12,2728.12,3389030000
3/5/2018,2681.06,2728.09,2675.75,2720.94,2720.94,3733640000
3/2/2018,2658.89,2696.25,2647.32,2691.25,2691.25,3891250000
3/1/2018,2715.22,2730.89,2659.65,2677.67,2677.67,4514490000
2/28/2018,2753.78,2761.52,2713.54,2713.83,2713.83,4244570000
2/27/2018,2780.45,2789.15,2744.22,2744.28,2744.28,3752070000
2/26/2018,2757.37,2780.64,2753.78,2779.6,2779.6,3436590000
2/23/2018,2715.8,2747.76,2713.74,2747.3,2747.3,3200360000
2/22/2018,2710.42,2731.26,2697.77,2703.96,2703.96,3720620000
2/21/2018,2720.53,2747.75,2701.29,2701.33,2701.33,3789040000
2/20/2018,2722.99,2737.6,2706.76,2716.26,2716.26,3646920000
2/16/2018,2727.14,2754.42,2725.11,2732.22,2732.22,3646920000
2/15/2018,2713.46,2731.51,2689.82,2731.2,2731.2,3696140000
2/14/2018,2651.21,2702.1,2648.87,2698.63,2698.63,4011940000
2/13/2018,2646.27,2668.84,2637.08,2662.94,2662.94,3503540000
2/12/2018,2636.75,2672.61,2622.45,2656,2656,4069220000
2/9/2018,2601.78,2638.67,2532.69,2619.55,2619.55,5690110000
2/8/2018,2685.01,2685.27,2580.56,2581,2581,5333840000
2/7/2018,2690.95,2727.67,2681.33,2681.66,2681.66,4646300000
2/6/2018,2614.78,2701.04,2593.07,2695.14,2695.14,5917350000
2/5/2018,2741.06,2763.39,2638.17,2648.94,2648.94,5310840000
2/2/2018,2808.92,2808.92,2759.97,2762.13,2762.13,4340220000
2/1/2018,2816.45,2835.96,2812.7,2821.98,2821.98,3977380000
1/31/2018,2832.41,2839.26,2813.04,2823.81,2823.81,4276270000
1/30/2018,2832.74,2837.75,2818.27,2822.43,2822.43,4012070000
1/29/2018,2867.23,2870.62,2851.48,2853.53,2853.53,3587420000
1/26/2018,2847.48,2872.87,2846.18,2872.87,2872.87,3474680000
1/25/2018,2846.24,2848.56,2830.94,2839.25,2839.25,3873100000
1/24/2018,2845.42,2852.97,2824.81,2837.54,2837.54,4079270000
1/23/2018,2835.05,2842.24,2830.59,2839.13,2839.13,3541140000
1/22/2018,2809.16,2833.03,2808.12,2832.97,2832.97,3489480000
1/19/2018,2802.6,2810.33,2798.08,2810.3,2810.3,3724230000
1/18/2018,2802.4,2805.83,2792.56,2798.03,2798.03,3703300000
1/17/2018,2784.99,2807.04,2778.38,2802.56,2802.56,3790340000
1/16/2018,2798.96,2807.54,2768.64,2776.42,2776.42,4362880000
1/12/2018,2770.18,2787.85,2769.64,2786.24,2786.24,3587220000
1/11/2018,2752.97,2767.56,2752.78,2767.56,2767.56,3645690000
1/10/2018,2745.55,2750.8,2736.06,2748.23,2748.23,3579900000
1/9/2018,2751.15,2759.14,2747.86,2751.29,2751.29,3467460000
1/8/2018,2742.67,2748.51,2737.6,2747.71,2747.71,3246160000
1/5/2018,2731.33,2743.45,2727.92,2743.15,2743.15,3239280000
1/4/2018,2719.31,2729.29,2719.07,2723.99,2723.99,3697340000
1/3/2018,2697.85,2714.37,2697.77,2713.06,2713.06,3544030000
1/2/2018,2683.73,2695.89,2682.36,2695.81,2695.81,3397430000
